1742155052.516165,662.4000244140625,-830.4000244140625,7647.2001953125,916.800048828125,-835.2000122070312,8673.2802734375,-1243.2000732421875,1869.60009765625,10109.7919921875,-213.60000610351562,604.800048828125,7306.4638671875,-1569.60009765625,3458.400146484375,9765.18359375
1742155056.7648916,664.800048828125,-844.800048828125,7631.7119140625,914.4000244140625,-832.800048828125,8677.15234375,-1202.4000244140625,1884.0001220703125,10133.0244140625,-201.60000610351562,614.4000244140625,7294.84814453125,-1572.0001220703125,3468.000244140625,9745.82421875
1742155061.0109725,592.800048828125,-744.0,7589.1201171875,885.6000366210938,-746.4000244140625,8665.5361328125,-1300.800048828125,1696.800048828125,9943.2958984375,-163.20001220703125,559.2000122070312,7294.84814453125,-1447.2000732421875,3446.400146484375,9656.767578125
1742155065.2551696,523.2000122070312,-643.2000122070312,7534.912109375,844.800048828125,-676.800048828125,8650.0478515625,-1375.2000732421875,1512.0,9738.080078125,-122.4000015258789,506.4000244140625,7290.97607421875,-1317.60009765625,3405.60009765625,9536.736328125
1742155069.5050542,600.0,-756.0,7589.1201171875,897.6000366210938,-676.800048828125,8673.2802734375,-1320.0,1708.800048828125,9974.271484375,-163.20001220703125,561.6000366210938,7294.84814453125,-1492.800048828125,3470.400146484375,9668.3837890625
1742155073.7523458,470.4000244140625,-576.0,7500.06396484375,830.4000244140625,-607.2000122070312,8642.3037109375,-1432.800048828125,1384.800048828125,9598.6875,-93.60000610351562,468.0000305175781,7287.10400390625,-1228.800048828125,3388.800048828125,9486.400390625
1742155077.9992757,520.800048828125,-631.2000122070312,7523.2958984375,864.0000610351562,-585.6000366210938,8657.7919921875,-1406.4000244140625,1495.2000732421875,9718.7197265625,-115.20000457763672,492.0000305175781,7271.61572265625,-1327.2000732421875,3420.000244140625,9544.4794921875
1742155082.2477696,652.800048828125,-794.4000244140625,7546.52783203125,967.2000122070312,-621.6000366210938,8661.6640625,-1252.800048828125,1812.0001220703125,9997.50390625,-196.8000030517578,573.6000366210938,7271.61572265625,-1586.4000244140625,3453.60009765625,9691.6162109375
1742155086.489717,561.6000366210938,-724.800048828125,7511.68017578125,892.800048828125,-643.2000122070312,8650.0478515625,-1276.800048828125,1644.0001220703125,9873.599609375,-139.20001220703125,549.6000366210938,7263.8720703125,-1442.4000244140625,3448.800048828125,9571.583984375
1742155090.739927,612.0,-835.2000122070312,7523.2958984375,924.0000610351562,-669.6000366210938,8653.919921875,-1130.4000244140625,1809.60009765625,10063.328125,-160.8000030517578,612.0,7232.89599609375,-1572.0001220703125,3511.2001953125,9583.2001953125
1742155094.9917076,597.6000366210938,-789.6000366210938,7503.93603515625,948.0000610351562,-614.4000244140625,8673.2802734375,-1161.60009765625,1776.0001220703125,9997.50390625,-153.60000610351562,585.6000366210938,7236.76806640625,-1519.2000732421875,3492.000244140625,9567.7119140625
1742155099.2415614,516.0,-640.800048828125,7472.9599609375,892.800048828125,-552.0,8673.2802734375,-1317.60009765625,1533.60009765625,9745.82421875,-103.20000457763672,504.0000305175781,7256.1279296875,-1320.0,3441.60009765625,9486.400390625
1742155103.4893525,494.4000244140625,-583.2000122070312,7457.47216796875,883.2000122070312,-508.8000183105469,8681.0244140625,-1382.4000244140625,1449.60009765625,9641.2802734375,-88.80000305175781,468.0000305175781,7256.1279296875,-1252.800048828125,3422.400146484375,9455.423828125
1742155107.73618,568.800048828125,-633.6000366210938,7430.3681640625,986.4000244140625,-415.20001220703125,8715.8720703125,-1327.2000732421875,1608.0001220703125,9745.82421875,-122.4000015258789,487.20001220703125,7225.15185546875,-1356.0,3444.000244140625,9509.6318359375
1742155111.9859052,616.800048828125,-688.800048828125,7403.26416015625,1051.2000732421875,-348.0,8735.232421875,-1228.800048828125,1737.60009765625,9865.85546875,-124.80000305175781,513.6000366210938,7170.94384765625,-1442.4000244140625,3484.800048828125,9501.8876953125
1742155116.2320907,602.4000244140625,-676.800048828125,7399.39208984375,1058.4000244140625,-307.20001220703125,8777.82421875,-1212.0,1732.800048828125,9896.83203125,-100.80000305175781,501.6000061035156,7159.328125,-1416.0,3544.800048828125,9470.912109375
1742155120.4819417,535.2000122070312,-590.4000244140625,7395.52001953125,976.800048828125,-415.20001220703125,8719.744140625,-1276.800048828125,1552.800048828125,9703.232421875,-93.60000610351562,482.4000244140625,7198.0478515625,-1274.4000244140625,3446.400146484375,9416.7041015625
1742155124.7269666,460.8000183105469,-547.2000122070312,7411.0078125,878.4000244140625,-489.6000061035156,8684.8955078125,-1334.4000244140625,1396.800048828125,9587.072265625,-64.80000305175781,460.8000183105469,7232.89599609375,-1168.800048828125,3422.400146484375,9370.240234375
1742155128.9740129,657.6000366210938,-600.0,7349.05615234375,1243.2000732421875,-172.8000030517578,8932.7041015625,-1137.60009765625,1836.0001220703125,9916.1923828125,-136.8000030517578,470.4000244140625,7139.9677734375,-1329.60009765625,3564.000244140625,9463.16796875
1742155133.2200575,480.0000305175781,-489.6000061035156,7418.751953125,948.0000610351562,-415.20001220703125,8762.3359375,-1387.2000732421875,1396.800048828125,9559.9677734375,-74.4000015258789,427.20001220703125,7244.51171875,-1118.4000244140625,3424.800048828125,9401.2158203125
1742155137.4733405,535.2000122070312,-448.8000183105469,7403.26416015625,1089.60009765625,-254.40000915527344,8886.240234375,-1380.0,1497.60009765625,9606.431640625,-105.60000610351562,400.8000183105469,7229.02392578125,-1104.0,3465.60009765625,9439.935546875
1742155141.7184234,619.2000122070312,-398.4000244140625,7383.90380859375,1262.4000244140625,-84.0,9006.271484375,-1425.60009765625,1596.0001220703125,9618.0478515625,-151.20001220703125,350.4000244140625,7213.5361328125,-1075.2000732421875,3460.800048828125,9521.248046875
1742155145.962744,715.2000122070312,-328.8000183105469,7372.2880859375,1492.800048828125,158.40000915527344,9165.0244140625,-1473.60009765625,1725.60009765625,9656.767578125,-184.8000030517578,300.0,7201.919921875,-1046.4000244140625,3487.2001953125,9610.3037109375
1742155150.2127438,643.2000122070312,-290.4000244140625,7399.39208984375,1372.800048828125,69.60000610351562,9114.6875,-1536.0,1572.0001220703125,9556.095703125,-160.8000030517578,278.4000244140625,7232.89599609375,-974.4000244140625,3465.60009765625,9571.583984375
1742155154.4569278,628.800048828125,-266.4000244140625,7391.64794921875,1396.800048828125,91.20000457763672,9211.48828125,-1476.0,1569.60009765625,9598.6875,-146.40000915527344,278.4000244140625,7209.6640625,-931.2000122070312,3537.60009765625,9517.3759765625
1742155158.7072043,564.0,-290.4000244140625,7422.6240234375,1250.4000244140625,-69.60000610351562,9134.0478515625,-1449.60009765625,1476.0,9563.83984375,-122.4000015258789,307.20001220703125,7221.27978515625,-907.2000122070312,3537.60009765625,9463.16796875
1742155162.957653,516.0,-302.4000244140625,7445.85595703125,1154.4000244140625,-180.0,9072.095703125,-1480.800048828125,1401.60009765625,9532.8642578125,-105.60000610351562,319.20001220703125,7248.3837890625,-912.0000610351562,3504.000244140625,9451.5517578125
1742155167.2084124,583.2000122070312,-228.00001525878906,7472.9599609375,1315.2000732421875,-21.600000381469727,9223.103515625,-1540.800048828125,1456.800048828125,9548.3515625,-141.60000610351562,264.0,7263.8720703125,-852.0000610351562,3542.400146484375,9544.4794921875
1742155171.4481108,518.4000244140625,-273.6000061035156,7488.44775390625,1154.4000244140625,-187.20001220703125,9091.4560546875,-1574.4000244140625,1351.2000732421875,9486.400390625,-117.60000610351562,297.6000061035156,7298.7197265625,-876.0000610351562,3489.60009765625,9525.1201171875
1742155175.6900616,657.6000366210938,-105.60000610351562,7558.14404296875,1528.800048828125,180.0,9513.50390625,-1668.0001220703125,1488.0,9575.4560546875,-187.20001220703125,182.40000915527344,7298.7197265625,-739.2000122070312,3609.60009765625,9707.103515625
1742155179.939302,578.4000244140625,-153.60000610351562,7558.14404296875,1332.0,26.400001525878906,9331.51953125,-1706.4000244140625,1375.2000732421875,9498.015625,-148.8000030517578,211.20001220703125,7321.9521484375,-782.4000244140625,3547.2001953125,9660.6396484375
1742155184.1920266,633.6000366210938,-705.6000366210938,7573.6318359375,955.2000122070312,-744.0,8696.51171875,-1286.4000244140625,1747.2000732421875,9908.4482421875,-206.40000915527344,547.2000122070312,7294.84814453125,-1442.4000244140625,3381.60009765625,9695.48828125
