1744849152.0161362,3.6000977,-6.0,-1.9360352,-3.6000977,0.0,9.679993,-2.4003906,4.800293,-9.68,-7.2001953,6.0,-19.359863,-6.0,4.800049,13.552002,-4.7998047,-1.8000183,-13.551758,1.800293,-1.2001953,-0.9680023,-6.0,0.0,-16.456024,-13.799805,6.0,0.9680176,9.0,8.399902,-19.36
1744849152.0543985,-0.5998535,-7.799988,1.9360352,10.199707,7.199707,4.840027,6.0,-5.3999023,-2.9040012,-5.3999023,4.199951,-1.9360352,-3.0,10.199951,16.456055,4.800049,-4.200012,3.8720703,12.600098,-4.7998047,0.0,0.0,-3.0,11.615997,-13.799805,2.3999023,-9.679932,-0.60009766,1.8000488,-12.584
1744849152.0884008,9.0,-4.200012,-8.712402,3.6000977,6.5996094,2.9039917,1.7998047,-3.5996094,0.9679985,4.7998047,-3.6000977,-18.39209,6.0,2.3999023,16.456055,4.800049,-2.399994,-3.871582,6.6000977,4.2001953,-7.7439995,-9.0,-3.0,-4.840027,-5.3999023,-3.0,0.9680176,-2.4001465,3.0,-18.391998
1744849152.1224022,3.6000977,-6.6000366,0.0,3.0,-0.60009766,3.8720093,4.199707,1.2001953,12.584,0.0,-9.0,-5.8081055,-5.3999023,9.5998535,11.616089,-3.0,-0.6000061,-5.807617,6.6000977,-6.0,7.7439995,3.0,-3.6000977,8.711975,-4.199707,-0.60009766,7.7441406,4.199951,-1.1999512,-23.231995
1744849152.156406,7.199951,-4.200012,-6.776367,9.600098,4.199707,1.9360352,4.199707,0.0,-2.9040012,1.199707,-3.0,-14.52002,-6.0,4.800049,0.0,4.2001953,-1.8000183,1.9360352,3.0,-3.0,3.8719978,3.0,-8.399902,-5.808014,-9.0,2.3999023,-8.711914,-1.1999512,-1.1999512,-28.071991
1744849152.1904054,-0.5998535,-6.6000366,6.775879,3.6000977,-6.0,7.7440186,-6.0,2.4003906,-1.9360008,0.0,9.0,-7.7441406,6.6000977,2.3999023,10.648071,-0.5998535,-1.8000183,-13.551758,10.800293,-9.0,-3.8720016,-4.2001953,-6.6000977,2.9039917,-9.600098,4.199951,-4.8398438,1.1999512,5.3999023,-13.551987
1744849152.2456474,-2.3999023,0.0,-4.840332,1.199707,5.3999023,-1.9359741,4.199707,6.6000977,0.0,-4.800293,-11.399902,-26.13623,0.0,5.3999023,9.680054,6.0,5.399994,-3.871582,9.0,-6.5996094,-5.8080025,-4.2001953,3.0,1.9359741,-3.0,1.1999512,-0.9680176,-0.60009766,5.3999023,-17.423996
1744849152.3816488,0.60009766,1.7999878,-11.616211,1.199707,-3.6000977,6.776001,-7.2001953,3.6000977,3.8719997,-5.3999023,5.3999023,-25.167969,2.3999023,5.3999023,5.8079834,-6.0,0.6000061,5.8081055,5.4003906,-0.5996094,3.8719978,-4.2001953,1.800293,-1.9360046,-10.199707,5.3999023,8.712158,-1.1999512,3.5998535,-11.615997
1744849152.4539194,-3.0,-3.6000366,-5.8081055,-7.2001953,8.399902,8.712036,8.399902,9.600098,0.9679985,3.6000977,-3.6000977,-13.552246,-4.2001953,6.5998535,5.8079834,-6.0,-5.399994,-10.647949,7.2001953,-7.2001953,-10.648003,1.1999512,-2.3999023,20.327972,-9.600098,-4.199951,-2.9038086,3.0,8.399902,-8.71199
1744849152.585662,6.6000977,-1.7999878,-4.840332,0.0,4.199707,-2.9039917,-5.4003906,5.4003906,-11.616001,-4.800293,1.1999512,-7.7441406,-6.0,8.399902,16.456055,1.8000488,-6.600006,2.9042969,4.2001953,-6.0,-0.9680023,1.7998047,-4.199707,10.64798,-13.799805,-6.0,-2.9038086,3.5998535,0.5998535,-25.168
1744849152.6579237,-1.1999512,-5.4000244,-11.616211,10.199707,-1.2001953,3.8720093,0.5996094,-5.3999023,-0.9680004,10.799805,-0.60009766,-13.552246,-1.2001953,3.5998535,7.7440186,5.4001465,-6.600006,-2.9038086,8.400391,0.0,-8.712002,-9.0,-6.0,-8.712006,-13.799805,-3.6000977,-5.8078613,-10.800049,0.5998535,-21.29599
1744849152.7939243,7.199951,1.7999878,-0.9682617,-13.200195,-0.60009766,5.8080444,9.599609,6.6000977,0.9679985,1.199707,1.1999512,-15.487793,-6.6000977,3.5998535,4.840088,5.4001465,-6.600006,0.9682617,11.400391,-0.5996094,2.9039993,-6.0,-3.6000977,5.8079834,6.6000977,1.1999512,3.8720703,0.5998535,-2.4001465,-16.455994
1744849152.861929,-3.0,6.0,-17.424316,1.7998047,-1.800293,-5.8079834,3.5996094,7.800293,-2.9040012,3.0,0.60009766,-14.52002,-7.7998047,4.800049,7.7440186,-2.3999023,-5.399994,-5.807617,8.400391,1.7998047,-22.264004,-4.800049,-2.3999023,-2.9040222,-7.199707,3.5998535,-1.9360352,1.8000488,-10.199951,-2.9039917
1744849152.9979293,4.800049,-7.799988,-6.776367,-1.800293,-4.800293,0.9680176,4.7998047,1.2001953,3.8719997,-5.3999023,3.6000977,-20.328125,-11.399902,4.800049,24.200073,3.0,-10.200012,-1.9360352,6.0,-0.5996094,-17.424,2.3999023,-1.7998047,0.96798706,-11.399902,-3.6000977,-3.8718262,0.5998535,-0.60009766,-15.487991
1744849153.0701544,-0.5998535,-1.7999878,-3.8720703,-0.60009766,-3.0,7.7440186,-1.2001953,3.0,1.9359989,-6.6000977,4.199951,-17.423828,-1.7998047,1.8000488,14.52002,-1.7998047,-7.8000183,7.7441406,8.400391,-0.5996094,0.9679985,7.199951,0.0,-3.8720093,-6.6000977,11.399902,-6.775879,-8.4001465,-6.0,-28.071991
1744849153.2019348,1.8000488,-6.0,-8.712402,-3.0,1.7998047,0.9680176,2.3999023,4.800293,-7.7440004,1.7998047,3.6000977,-9.680176,-9.0,2.3999023,23.232056,-4.7998047,-1.8000183,20.328125,16.800293,1.7998047,-10.648003,-4.800049,-1.199707,9.679993,-6.6000977,2.3999023,-0.9680176,6.5998535,-4.199951,-14.519989
1744849153.2741594,2.4001465,1.7999878,-3.8720703,3.0,1.199707,6.776001,-1.2001953,-1.199707,-6.776001,0.60009766,-1.8000488,-17.423828,0.0,6.0,18.39209,4.2001953,-5.399994,-3.871582,9.0,-6.5996094,-3.8720016,-3.6000977,-4.199707,11.615997,-9.0,6.5998535,-4.8398438,-0.60009766,-6.0,-30.975998
1744849153.4059358,-3.0,-9.600037,-3.8720703,4.7998047,-1.2001953,2.9039917,-2.4003906,0.0,-8.712001,5.3999023,-0.60009766,-21.295898,8.399902,2.3999023,14.52002,1.8000488,1.7999878,17.424316,12.0,-3.0,-6.776001,-10.200195,-3.6000977,-12.584015,-19.199707,-2.4001465,-2.9038086,-4.199951,6.0,-11.615997
1744849153.478174,1.1999512,-10.200012,-2.9042969,5.3999023,-3.0,0.0,-1.800293,5.4003906,-6.776001,-5.3999023,-1.1999512,-6.775879,-4.7998047,1.1999512,17.424072,3.0,-5.399994,9.680176,13.200195,-1.2001953,-3.8720016,-5.4001465,-0.60009766,-5.808014,-13.199707,-1.8000488,-5.8078613,-1.1999512,-1.8000488,-17.423996
1744849153.6099458,13.199951,-4.200012,-10.6484375,-2.3999023,9.0,-2.9039917,0.5996094,0.0,-8.712001,-1.800293,2.3999023,-9.680176,3.0,4.199951,11.616089,-3.5998535,-6.0,2.9042969,7.800293,-6.0,-2.9040031,-1.2001953,-4.7998047,1.9359741,-10.799805,-2.4001465,3.8720703,-3.6000977,0.5998535,-18.391998
1744849153.6821678,2.4001465,-3.6000366,1.9360352,-4.800293,-1.2001953,-1.9359741,-0.60009766,5.4003906,4.84,-4.2001953,0.0,-1.9360352,-2.3999023,-8.4001465,13.552002,10.800049,-4.200012,0.0,16.800293,-7.7998047,-1.9360008,6.0,-4.199707,-3.8720093,-6.6000977,-3.0,-8.711914,-4.199951,-6.6000977,-20.327988
1744849153.8181722,3.6000977,-3.6000366,-1.9360352,4.7998047,-0.60009766,1.9360352,-1.800293,4.2001953,9.679998,-3.0,4.199951,-8.711914,-0.60009766,10.800049,3.8720703,0.60009766,-0.6000061,0.9682617,7.2001953,-1.7998047,-2.9040031,4.199951,-9.600098,0.96798706,-11.399902,5.3999023,0.9680176,-6.0,-5.4001465,-20.327988
1744849153.886175,9.0,0.0,-9.680176,0.0,6.5996094,2.9039917,-3.0,-0.5996094,-4.840001,6.0,3.6000977,-7.7441406,-4.2001953,4.199951,5.8079834,0.0,-3.0,3.8720703,14.400391,-6.0,2.9039993,-4.2001953,-1.199707,-4.840027,-12.600098,4.199951,-6.775879,-0.60009766,-0.60009766,-10.647995
1744849154.0221758,-3.5998535,-1.7999878,-3.8720703,1.7998047,1.199707,3.8720093,6.5996094,5.4003906,2.9039993,-6.0,1.8000488,-1.9360352,-0.60009766,4.800049,14.52002,-3.0,1.7999878,18.39209,3.6000977,-9.599609,-8.712002,-5.4001465,-5.3999023,6.776001,-3.6000977,-4.800049,0.0,-4.800049,0.0,-15.487991
1744849154.0986824,3.0,-4.200012,-8.712402,-1.2001953,4.199707,9.679993,-9.0,7.2001953,-4.840001,3.0,10.800049,-6.775879,-2.3999023,11.399902,10.648071,7.800049,-0.6000061,-9.6796875,10.200195,-3.0,1.935997,2.3999023,-0.60009766,0.0,-12.600098,1.8000488,-3.8718262,-2.4001465,-9.0,-22.263992
1744849154.2304523,3.6000977,-9.600037,-1.9360352,9.600098,3.0,-7.7439575,3.0,5.4003906,-3.8720007,10.199707,0.60009766,-6.775879,-6.0,6.0,16.456055,3.0,0.0,-9.6796875,5.4003906,-5.399414,-1.9360008,5.3999023,-12.0,8.711975,-7.7998047,2.3999023,-2.9038086,0.5998535,-0.60009766,-10.647995
1744849154.298444,-0.5998535,-8.400024,4.8398438,10.199707,0.5996094,-1.9359741,-2.4003906,-0.5996094,-0.9680004,0.60009766,-13.199951,-17.423828,-5.3999023,1.1999512,3.8720703,-1.1999512,-7.200012,9.680176,9.0,0.60058594,-9.68,-4.2001953,-4.7998047,11.615997,-11.399902,-4.800049,-17.423828,0.0,3.5998535,-13.551987
1744849154.4301846,-1.1999512,1.2000122,0.96777344,1.7998047,1.199707,1.9360352,-4.2001953,1.2001953,0.9679985,1.199707,8.399902,-18.39209,-10.200195,7.800049,4.840088,-1.7998047,-3.600006,-2.9038086,9.0,0.60058594,5.8079987,-6.0,-10.199707,-2.9040222,-16.199707,1.1999512,-6.775879,7.199951,-5.4001465,-11.615997
1744849154.5024486,7.800049,1.2000122,-6.776367,4.7998047,-3.0,0.0,0.0,6.0,3.8719997,-3.0,1.1999512,6.775879,-0.60009766,13.199951,-7.7440186,4.2001953,2.399994,2.9042969,7.2001953,-9.599609,-5.8080025,-6.0,-5.3999023,-7.7440186,-15.600098,-3.6000977,5.8081055,1.1999512,-2.4001465,-24.199997
1744849154.6341906,1.1999512,-3.0,0.96777344,3.6000977,-3.0,0.9680176,-1.2001953,3.6000977,-6.776001,-2.3999023,1.8000488,-10.647949,0.60009766,6.5998535,6.776001,1.8000488,3.600006,0.0,5.4003906,7.2001953,-3.8720016,12.0,1.800293,9.679993,-3.0,0.5998535,0.9680176,-3.0,0.0,-8.71199
