1744849152.0203645,317.0,-91.0,494.0,0.0
1744849152.0548975,317.0,-91.0,494.0,0.0
1744849152.0891345,317.0,-91.0,494.0,0.0
1744849152.1233497,317.0,-91.0,494.0,0.0
1744849152.1577635,317.0,-91.0,494.0,0.0
1744849152.1920853,317.0,-91.0,494.0,0.0
1744849152.2488878,317.0,-91.0,494.0,-1
1744849152.3833408,317.0,-91.0,493.998901,0.0
1744849152.454294,317.0,-91.0,493.998901,-1
1744849152.5887425,317.0,-91.0,493.997437,0.0
1744849152.659899,317.0,-91.0,493.996368,-1
1744849152.794287,317.0,-91.0,493.995026,0.0
1744849152.8656955,317.0,-91.0,493.993408,-1
1744849153.0001123,317.0,-91.0,493.991486,-1
1744849153.0703375,317.0,-91.0,493.989227,-1
1744849153.2048604,317.0,-91.0,493.986572,-1
1744849153.2744923,317.0,-91.0,493.983582,-1
1744849153.4090912,317.0,-91.0,493.980164,-1
1744849153.4794178,317.0,-91.0,493.976288,-1
1744849153.6138363,317.0,-91.0,493.971985,-1
1744849153.685492,317.0,-91.0,493.967194,-1
1744849153.8197813,317.0,-91.0,493.961884,-1
1744849153.8896167,317.0,-91.0,493.956085,-1
1744849154.0239635,317.0,-91.0,493.949707,-1
1744849154.0989995,317.0,-91.0,493.94281,-1
1744849154.2332926,317.0,-91.0,493.935303,-1
1744849154.2988596,317.0,-91.0,493.927185,-1
1744849154.433118,317.0,-91.0,493.918457,-1
1744849154.5029836,317.0,-91.0,493.909088,-1
1744849154.6374767,317.0,-91.0,493.899048,-1
1744849154.7085829,317.0,-91.0,493.888336,-1
1744849154.8429575,317.0,-91.0,493.876923,0.0
1744849154.9149132,317.0,-91.0,493.864807,-1
1744849155.0494316,317.0,-91.0,493.851929,0.0
1744849155.1195855,317.0,-91.0,493.838348,-1
1744849155.2541447,317.0,-91.0,493.824005,0.0
1744849155.323372,317.0,-91.0,493.808868,-1
1744849155.4578161,317.0,-91.0,493.792938,0.0
1744849155.527446,317.0,-91.0,493.776215,-1
1744849155.6618488,317.0,-91.0,493.758636,0.0
1744849155.7329366,317.0,-91.0,493.740265,-1
1744849155.8674593,317.0,-91.0,493.721039,0.0
1744849155.9375603,317.0,-91.0,493.700928,-1
1744849156.072048,317.0,-91.0,493.679993,0.0
1744849156.1428912,317.0,-91.0,493.658142,-1
1744849156.2774196,317.0,-91.0,493.635376,0.0
1744849156.3471158,317.0,-91.0,493.611725,-1
1744849156.4815726,317.0,-91.0,493.587158,0.0
1744849156.5526133,317.0,-91.0,493.561676,-1
1744849156.6869507,317.0,-91.0,493.535248,0.0
1744849156.7583637,317.0,-91.0,493.507874,-1
1744849156.8927531,317.0,-91.0,493.479523,0.0
1744849156.9626715,317.0,-91.0,493.450226,-1
1744849157.097201,317.0,-91.0,493.419922,0.0
1744849157.1684933,317.0,-91.0,493.388672,-1
1744849157.302834,317.0,-91.0,493.356415,0.0
1744849157.3753703,317.0,-91.0,493.323151,-1
1744849157.509735,317.0,-91.0,493.28891,0.0
1744849157.5794358,317.0,-91.0,493.253632,-1
1744849157.7138195,317.0,-91.0,493.217346,0.0
1744849157.7844994,317.0,-91.0,493.180023,-1
1744849157.9188612,317.0,-91.0,493.141693,0.0
1744849157.9884357,317.0,-91.0,493.102295,-1
1744849158.1227815,317.0,-91.0,493.06189,0.0
1744849158.1937568,317.0,-91.0,493.020416,-1
1744849158.3281183,317.0,-91.0,492.977905,0.0
1744849158.3978972,317.0,-91.0,492.934357,-1
1744849158.5323274,317.0,-91.0,492.889709,0.0
1744849158.6045768,317.0,-91.0,492.844025,-1
1744849158.7388542,317.0,-91.0,492.797302,-1
1744849158.8095121,317.0,-91.0,492.749481,-1
1744849158.9437592,317.0,-91.0,492.700592,-1
1744849159.0142024,317.0,-91.0,492.650665,-1
1744849159.1486714,317.0,-91.0,492.59964,-1
1744849159.2185555,317.0,-91.0,492.547546,-1
1744849159.3529973,317.0,-91.0,492.494354,-1
1744849159.4228458,317.0,-91.0,492.440125,-1
1744849159.5572717,317.0,-91.0,492.384796,-1
1744849159.6272821,317.0,-91.0,492.32843,-1
1744849159.7616608,317.0,-91.0,492.270935,-1
1744849159.8315768,317.0,-91.0,492.212402,-1
1744849159.9659853,317.0,-91.0,492.152802,-1
1744849160.036248,317.0,-91.0,492.092102,-1
1744849160.1706972,317.0,-91.0,492.030334,-1
1744849160.24208,317.0,-91.0,491.967529,-1
1744849160.3765128,317.0,-91.0,491.903625,-1
1744849160.4462335,317.0,-91.0,491.838654,-1
1744849160.5808907,317.0,-91.0,491.772644,-1
1744849160.650479,317.0,-91.0,491.705536,-1
1744849160.7848918,317.0,-91.0,491.637421,-1
1744849160.856282,317.0,-91.0,491.568207,-1
1744849160.990679,317.0,-91.0,491.497955,-1
1744849161.060745,317.0,-91.0,491.426666,-1
1744849161.1951811,317.0,-91.0,491.35434,-1
1744849161.2666066,317.0,-91.0,491.280975,-1
1744849161.400975,317.0,-91.0,491.206543,-1
1744849161.4707723,317.0,-91.0,491.131134,-1
1744849161.6051886,317.0,-91.0,491.054657,0.0
1744849161.6760244,317.0,-91.0,490.977173,-1
1744849161.8104222,317.0,-91.0,490.898712,0.0
