1742233312.9716728,274.0,-115.0,143.0
1742233317.220402,274.0,-114.0,143.0
1742233321.4679277,274.0,-113.0,143.0
1742233325.7158377,274.0,-112.0,143.0
1742233329.9632888,274.0,-111.0,143.0
1742233334.2057602,274.0,-110.0,143.0
1742233338.452077,274.0,-109.0,143.0
1742233342.699221,274.0,-108.0,143.0
1742233346.9466593,274.0,-107.0,143.0
1742233351.1942632,274.0,-106.0,143.0
1742233355.4413915,274.0,-105.0,143.0
1742233359.6863217,274.0,-104.0,143.0
1742233363.9318368,274.0,-103.0,143.0
1742233368.1786284,274.0,-102.0,143.002335
1742233372.425321,274.0,-101.0,143.002335
1742233376.6752567,274.0,-100.000008,143.002335
1742233380.9268298,274.0,-99.0,143.0
1742233385.174472,274.0,-98.000061,143.0177
1742233389.4238698,274.0,-97.000061,143.0177
1742233393.670385,274.0,-96.000061,143.0177
1742233397.9164069,274.0,-95.000061,143.0177
1742233402.1632671,274.0,-94.000061,143.0177
1742233406.4084709,274.0,-93.000061,143.0177
1742233410.6552153,274.0,-92.000061,143.0177
1742233414.9020796,274.0,-91.000061,143.0177
1742233419.1498306,274.0,-90.000061,143.0177
1742233423.398159,274.0,-89.000061,143.0177
1742233427.6479824,274.0,-88.000061,143.0177
1742233431.8988283,274.0,-87.000061,143.0177
1742233436.1501067,274.0,-86.000061,143.0177
1742233440.4009964,274.0,-85.000061,143.0177
1742233444.65048,275.0,-114.999962,143.0177
1742233448.902392,275.0,-114.000061,143.0177
1742233453.1570187,275.0,-113.000061,143.0177
1742233457.4073982,275.0,-112.000061,143.0177
1742233461.6596375,275.0,-111.000061,143.0177
1742233465.9107878,275.0,-110.000061,143.0177
1742233470.1613467,275.0,-109.000061,143.0177
1742233474.4111924,275.0,-108.000061,143.0177
1742233478.6646914,275.0,-107.000061,143.0177
1742233482.915853,275.0,-106.000061,143.0177
1742233487.1654153,275.0,-105.000061,143.0177
1742233491.4179075,275.0,-104.000061,143.0177
1742233495.6714363,275.0,-103.000061,143.0177
1742233499.926014,275.0,-102.000061,143.0177
1742233504.1792855,275.0,-101.000061,143.0177
1742233508.4349003,275.0,-100.000061,143.0177
1742233512.6892388,275.0,-99.000061,143.0177
1742233516.9417322,275.0,-98.000061,143.0177
1742233521.194867,275.0,-97.000061,143.0177
1742233525.4466515,275.0,-96.000061,143.0177
1742233529.6979656,275.0,-95.000061,143.0177
1742233533.9472775,275.0,-94.000061,143.0177
1742233538.1972063,275.0,-93.000061,143.0177
1742233542.447216,275.0,-92.000061,143.0177
1742233546.698029,275.0,-91.000061,143.0177
1742233550.9466155,275.0,-90.000061,143.0177
1742233555.1985285,275.0,-89.000061,143.0177
1742233559.4487698,275.0,-88.000061,143.0177
1742233563.6991441,275.0,-87.000061,143.0177
1742233567.9527845,275.0,-86.000061,143.0177
1742233572.2061498,275.0,-85.000061,143.0177
1742233576.4595075,276.0,-114.999962,143.0177
1742233580.711158,276.0,-114.000061,143.0177
1742233584.9622145,276.0,-113.000061,143.0177
1742233589.2130392,276.0,-112.000061,143.0177
1742233593.464467,276.0,-111.000061,143.0177
1742233597.714175,276.0,-110.000061,143.0177
1742233601.963679,276.0,-109.000061,143.0177
1742233606.2127464,276.0,-108.000061,143.0177
1742233610.4634376,276.0,-107.000061,143.0177
1742233614.7151036,276.0,-106.000061,143.0177
1742233618.9641287,276.0,-105.000061,143.0177
1742233623.213023,276.0,-104.000061,143.0177
1742233627.4633446,276.0,-103.000061,143.0177
1742233631.7130606,276.0,-102.000061,143.0177
1742233635.9629962,276.0,-101.000061,143.0177
1742233640.2115538,276.0,-100.000061,143.0177
1742233644.4576216,276.0,-99.000061,143.0177
1742233648.7008834,276.0,-98.000061,143.0177
1742233652.9477975,276.0,-97.000061,143.0177
1742233657.1943133,276.0,-96.000061,143.0177
1742233661.4412475,276.0,-95.000061,143.0177
1742233665.6921694,276.0,-94.000061,143.0177
1742233669.9386954,276.0,-93.000061,143.0177
1742233674.1852763,276.0,-92.000061,143.0177
1742233678.4291556,276.0,-91.000061,143.0177
1742233682.6775937,276.0,-90.000061,143.0177
1742233686.9268396,276.0,-89.000061,143.0177
1742233691.1729689,276.0,-88.000061,143.0177
1742233695.4196942,276.0,-87.000061,143.0177
1742233699.6685374,276.0,-86.000061,143.0177
1742233703.9186869,276.0,-85.000061,143.0177
1742233708.1699007,277.0,-114.999962,143.0177
1742233712.4196713,277.0,-114.000061,143.0177
1742233716.6702826,277.0,-113.000061,143.0177
1742233720.920049,277.0,-112.000061,143.0177
1742233725.1689043,277.0,-111.000061,143.0177
1742233729.4137447,277.0,-110.000061,143.0177
1742233733.661428,277.0,-109.000061,143.0177
1742233737.9082723,277.0,-108.000061,143.0177
1742233742.160524,277.0,-107.000061,143.0177
1742233746.413493,277.0,-106.000061,143.0177
1742233750.6600044,277.0,-105.000061,143.0177
1742233754.9073925,277.0,-104.000061,143.0177
1742233759.157174,277.0,-103.000061,143.0177
1742233763.406678,277.0,-102.000061,143.0177
1742233767.656122,277.0,-101.000061,143.0177
1742233771.9050798,277.0,-100.000061,143.0177
1742233776.1537876,277.0,-99.000061,143.0177
1742233780.4038832,277.0,-98.000061,143.0177
1742233784.6515968,277.0,-97.000061,143.0177
1742233788.8998075,277.0,-96.000061,143.0177
1742233793.1484199,277.0,-95.000061,143.0177
1742233797.3953745,277.0,-94.000061,143.0177
1742233801.6475043,277.0,-93.000061,143.0177
1742233805.8968194,277.0,-92.000061,143.0177
1742233810.1425664,277.0,-91.000061,143.0177
1742233814.3942873,277.0,-90.000061,143.0177
1742233818.6433606,277.0,-89.000061,143.0177
1742233822.891356,277.0,-88.000061,143.0177
1742233827.1364026,277.0,-87.000061,143.0177
1742233831.3817763,277.0,-86.000061,143.0177
1742233835.6309602,277.0,-85.000061,143.0177
1742233839.87871,278.0,-114.999962,143.0177
1742233844.1239114,278.0,-114.000061,143.0177
1742233848.373249,278.0,-113.000061,143.0177
1742233852.6213932,278.0,-112.000061,143.0177
1742233856.871181,278.0,-111.000061,143.0177
1742233861.1200266,278.0,-110.000061,143.0177
1742233865.370474,278.0,-109.000061,143.0177
1742233869.6183205,278.0,-108.000061,143.0177
1742233873.867372,278.0,-107.000061,143.0177
1742233878.116675,278.0,-106.000061,143.0177
1742233882.3666475,278.0,-105.000061,143.0177
1742233886.6192756,278.0,-104.000061,143.0177
1742233890.8688533,278.0,-103.000061,143.0177
1742233895.1174958,278.0,-102.000061,143.0177
1742233899.367585,278.0,-101.000061,143.0177
1742233903.6166375,278.0,-100.000061,143.0177
1742233907.8658926,278.0,-99.000061,143.0177
1742233912.1163287,278.0,-98.000061,143.0177
1742233916.365054,278.0,-97.000061,143.0177
