1743486221.590758,604.800048828125,158.40000915527344,9439.935546875,1531.2000732421875,-357.6000061035156,11302.3681640625,-273.6000061035156,1024.800048828125,10988.736328125,768.0,213.60000610351562,9912.3203125,-144.0,2004.0001220703125,11828.9599609375
1743486221.625917,602.4000244140625,151.20001220703125,9443.8076171875,1540.800048828125,-357.6000061035156,11302.3681640625,-273.6000061035156,1017.6000366210938,10984.8642578125,768.0,216.00001525878906,9912.3203125,-146.40000915527344,2008.800048828125,11825.087890625
1743486221.6611373,600.0,156.0,9443.8076171875,1533.60009765625,-360.0,11310.1123046875,-276.0,1015.2000122070312,10988.736328125,772.800048828125,216.00001525878906,9904.576171875,-144.0,2011.2000732421875,11821.2158203125
1743486221.6936636,604.800048828125,151.20001220703125,9447.6796875,1536.0,-357.6000061035156,11302.3681640625,-273.6000061035156,1022.4000244140625,10977.1201171875,770.4000244140625,213.60000610351562,9904.576171875,-141.60000610351562,2008.800048828125,11821.2158203125
1743486221.7288046,604.800048828125,156.0,9443.8076171875,1531.2000732421875,-360.0,11302.3681640625,-273.6000061035156,1022.4000244140625,10988.736328125,770.4000244140625,211.20001220703125,9912.3203125,-146.40000915527344,2008.800048828125,11825.087890625
1743486221.7640197,602.4000244140625,158.40000915527344,9443.8076171875,1531.2000732421875,-357.6000061035156,11306.240234375,-271.20001220703125,1022.4000244140625,10984.8642578125,770.4000244140625,208.8000030517578,9904.576171875,-144.0,2006.4000244140625,11825.087890625
1743486221.7964976,604.800048828125,156.0,9447.6796875,1531.2000732421875,-357.6000061035156,11298.49609375,-276.0,1020.0000610351562,10984.8642578125,768.0,216.00001525878906,9900.7041015625,-144.0,2008.800048828125,11817.34375
1743486221.8831396,604.800048828125,156.0,9447.6796875,1531.2000732421875,-355.20001220703125,11294.6240234375,-271.20001220703125,1020.0000610351562,10984.8642578125,768.0,216.00001525878906,9912.3203125,-146.40000915527344,2008.800048828125,11828.9599609375
1743486222.018469,609.6000366210938,153.60000610351562,9436.0634765625,1531.2000732421875,-355.20001220703125,11298.49609375,-273.6000061035156,1022.4000244140625,10984.8642578125,770.4000244140625,213.60000610351562,9904.576171875,-146.40000915527344,2004.0001220703125,11825.087890625
1743486222.088833,607.2000122070312,153.60000610351562,9439.935546875,1531.2000732421875,-362.4000244140625,11306.240234375,-273.6000061035156,1020.0000610351562,10988.736328125,768.0,216.00001525878906,9908.4482421875,-146.40000915527344,2011.2000732421875,11825.087890625
1743486222.224191,604.800048828125,163.20001220703125,9443.8076171875,1536.0,-360.0,11306.240234375,-280.8000183105469,1015.2000122070312,10988.736328125,770.4000244140625,216.00001525878906,9912.3203125,-144.0,2006.4000244140625,11825.087890625
1743486222.291875,600.0,158.40000915527344,9436.0634765625,1533.60009765625,-362.4000244140625,11302.3681640625,-276.0,1020.0000610351562,10984.8642578125,770.4000244140625,216.00001525878906,9908.4482421875,-144.0,2006.4000244140625,11825.087890625
1743486222.427328,604.800048828125,153.60000610351562,9447.6796875,1533.60009765625,-355.20001220703125,11306.240234375,-278.4000244140625,1017.6000366210938,10988.736328125,772.800048828125,213.60000610351562,9912.3203125,-144.0,2011.2000732421875,11821.2158203125
1743486222.497729,604.800048828125,153.60000610351562,9443.8076171875,1536.0,-355.20001220703125,11310.1123046875,-276.0,1020.0000610351562,10996.4794921875,768.0,211.20001220703125,9908.4482421875,-141.60000610351562,2008.800048828125,11836.7041015625
1743486222.6331701,609.6000366210938,156.0,9447.6796875,1536.0,-357.6000061035156,11306.240234375,-273.6000061035156,1020.0000610351562,10988.736328125,768.0,216.00001525878906,9904.576171875,-139.20001220703125,2008.800048828125,11825.087890625
1743486222.7035408,604.800048828125,158.40000915527344,9443.8076171875,1536.0,-360.0,11310.1123046875,-276.0,1017.6000366210938,10988.736328125,768.0,216.00001525878906,9908.4482421875,-144.0,2001.60009765625,11828.9599609375
1743486222.8388867,604.800048828125,158.40000915527344,9443.8076171875,1545.60009765625,-357.6000061035156,11310.1123046875,-273.6000061035156,1022.4000244140625,10984.8642578125,772.800048828125,216.00001525878906,9904.576171875,-136.8000030517578,2004.0001220703125,11825.087890625
1743486222.9093735,609.6000366210938,158.40000915527344,9439.935546875,1543.2000732421875,-352.8000183105469,11313.984375,-276.0,1022.4000244140625,10988.736328125,772.800048828125,213.60000610351562,9912.3203125,-136.8000030517578,2006.4000244140625,11832.83203125
1743486223.0420673,609.6000366210938,160.8000030517578,9439.935546875,1543.2000732421875,-357.6000061035156,11310.1123046875,-278.4000244140625,1022.4000244140625,10984.8642578125,768.0,211.20001220703125,9912.3203125,-136.8000030517578,1999.2000732421875,11836.7041015625
1743486223.1124625,609.6000366210938,163.20001220703125,9443.8076171875,1545.60009765625,-357.6000061035156,11310.1123046875,-276.0,1017.6000366210938,10988.736328125,768.0,208.8000030517578,9900.7041015625,-132.0,2001.60009765625,11832.83203125
1743486223.247843,612.0,165.60000610351562,9439.935546875,1545.60009765625,-348.0,11321.7275390625,-278.4000244140625,1017.6000366210938,10996.4794921875,777.6000366210938,206.40000915527344,9904.576171875,-134.40000915527344,2001.60009765625,11836.7041015625
1743486223.318247,609.6000366210938,158.40000915527344,9439.935546875,1550.4000244140625,-350.4000244140625,11321.7275390625,-276.0,1020.0000610351562,10984.8642578125,777.6000366210938,204.00001525878906,9912.3203125,-132.0,2001.60009765625,11836.7041015625
